Region,Year,label,poultry_density,max_temp_q1,max_temp_q2,max_temp_q3,max_temp_q4,min_temp_q1,min_temp_q2,min_temp_q3,min_temp_q4,mean_temp_q1,mean_temp_q2,mean_temp_q3,mean_temp_q4,total_rain_q1,total_rain_q2,total_rain_q3,total_rain_q4,Loading,Unloading,Pop_total,F_TOTAL,F_Y_15-64,F_Y_GE65,F_Y_LT15,GDP_Annual,M_TOTAL,M_Y_GE65,M_Y_LT15,M_Y15-64,ndvi_q1,ndvi_q2,ndvi_q3,ndvi_q4,ndwi_q1,ndwi_q2,ndwi_q3,ndwi_q4,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,lai_hv_q1,lai_hv_q2,lai_lv_q1,lai_lv_q2
DE80L,2021,1,96223,4.266130884,15.53709661,24.41575216,19.3077218,-3.131547597,0.043118349,11.56055528,4.94955542,1.254909057,6.939317668,17.99001389,10.97474176,147.9500047,132.3000011,201.9666626,185.5166678,7803,7677,225383,114843,66807,34478,13474,5851.67,110438,26026,14045,69696,-999,-999,-999,-999,0.1425,0.260555556,0.205833333,0.143055556,12.38987273,6.200254273,24.7905086,636.4033067,25.785002,0.774404711,25.01059729,18.91492334,7.126387601,20.63389611,5.451065595,667.7333362,99.89999536,20.26666709,41.09430499,238.0833314,101.8666674,201.9666626,147.9500047,1.670532233,2.156595833,2.6222534,3.0402222
DE80L,2021,1,96223,4.266130884,15.53709661,24.41575216,19.3077218,-3.131547597,0.043118349,11.56055528,4.94955542,1.254909057,6.939317668,17.99001389,10.97474176,147.9500047,132.3000011,201.9666626,185.5166678,7803,7677,225383,114843,66807,34478,13474,5851.67,110438,26026,14045,69696,-999,-999,-999,-999,0.1425,0.260555556,0.205833333,0.143055556,12.38987273,6.200254273,24.7905086,636.4033067,25.785002,0.774404711,25.01059729,18.91492334,7.126387601,20.63389611,5.451065595,667.7333362,99.89999536,20.26666709,41.09430499,238.0833314,101.8666674,201.9666626,147.9500047,1.670532233,2.156595833,2.6222534,3.0402222
DE80L,2021,1,96223,4.266130884,15.53709661,24.41575216,19.3077218,-3.131547597,0.043118349,11.56055528,4.94955542,1.254909057,6.939317668,17.99001389,10.97474176,147.9500047,132.3000011,201.9666626,185.5166678,7803,7677,225383,114843,66807,34478,13474,5851.67,110438,26026,14045,69696,-999,-999,-999,-999,0.1425,0.260555556,0.205833333,0.143055556,12.38987273,6.200254273,24.7905086,636.4033067,25.785002,0.774404711,25.01059729,18.91492334,7.126387601,20.63389611,5.451065595,667.7333362,99.89999536,20.26666709,41.09430499,238.0833314,101.8666674,201.9666626,147.9500047,1.670532233,2.156595833,2.6222534,3.0402222
DE80L,2021,1,96223,4.266130884,15.53709661,24.41575216,19.3077218,-3.131547597,0.043118349,11.56055528,4.94955542,1.254909057,6.939317668,17.99001389,10.97474176,147.9500047,132.3000011,201.9666626,185.5166678,7803,7677,225383,114843,66807,34478,13474,5851.67,110438,26026,14045,69696,-999,-999,-999,-999,0.1425,0.260555556,0.205833333,0.143055556,12.38987273,6.200254273,24.7905086,636.4033067,25.785002,0.774404711,25.01059729,18.91492334,7.126387601,20.63389611,5.451065595,667.7333362,99.89999536,20.26666709,41.09430499,238.0833314,101.8666674,201.9666626,147.9500047,1.670532233,2.156595833,2.6222534,3.0402222
DE80L,2021,1,96223,4.266130884,15.53709661,24.41575216,19.3077218,-3.131547597,0.043118349,11.56055528,4.94955542,1.254909057,6.939317668,17.99001389,10.97474176,147.9500047,132.3000011,201.9666626,185.5166678,7803,7677,225383,114843,66807,34478,13474,5851.67,110438,26026,14045,69696,-999,-999,-999,-999,0.1425,0.260555556,0.205833333,0.143055556,12.38987273,6.200254273,24.7905086,636.4033067,25.785002,0.774404711,25.01059729,18.91492334,7.126387601,20.63389611,5.451065595,667.7333362,99.89999536,20.26666709,41.09430499,238.0833314,101.8666674,201.9666626,147.9500047,1.670532233,2.156595833,2.6222534,3.0402222
DE80L,2021,1,96223,4.266130884,15.53709661,24.41575216,19.3077218,-3.131547597,0.043118349,11.56055528,4.94955542,1.254909057,6.939317668,17.99001389,10.97474176,147.9500047,132.3000011,201.9666626,185.5166678,7803,7677,225383,114843,66807,34478,13474,5851.67,110438,26026,14045,69696,-999,-999,-999,-999,0.1425,0.260555556,0.205833333,0.143055556,12.38987273,6.200254273,24.7905086,636.4033067,25.785002,0.774404711,25.01059729,18.91492334,7.126387601,20.63389611,5.451065595,667.7333362,99.89999536,20.26666709,41.09430499,238.0833314,101.8666674,201.9666626,147.9500047,1.670532233,2.156595833,2.6222534,3.0402222
DE80L,2021,1,96223,4.266130884,15.53709661,24.41575216,19.3077218,-3.131547597,0.043118349,11.56055528,4.94955542,1.254909057,6.939317668,17.99001389,10.97474176,147.9500047,132.3000011,201.9666626,185.5166678,7803,7677,225383,114843,66807,34478,13474,5851.67,110438,26026,14045,69696,-999,-999,-999,-999,0.1425,0.260555556,0.205833333,0.143055556,12.38987273,6.200254273,24.7905086,636.4033067,25.785002,0.774404711,25.01059729,18.91492334,7.126387601,20.63389611,5.451065595,667.7333362,99.89999536,20.26666709,41.09430499,238.0833314,101.8666674,201.9666626,147.9500047,1.670532233,2.156595833,2.6222534,3.0402222
DE80L,2021,1,96223,4.266130884,15.53709661,24.41575216,19.3077218,-3.131547597,0.043118349,11.56055528,4.94955542,1.254909057,6.939317668,17.99001389,10.97474176,147.9500047,132.3000011,201.9666626,185.5166678,7803,7677,225383,114843,66807,34478,13474,5851.67,110438,26026,14045,69696,-999,-999,-999,-999,0.1425,0.260555556,0.205833333,0.143055556,12.38987273,6.200254273,24.7905086,636.4033067,25.785002,0.774404711,25.01059729,18.91492334,7.126387601,20.63389611,5.451065595,667.7333362,99.89999536,20.26666709,41.09430499,238.0833314,101.8666674,201.9666626,147.9500047,1.670532233,2.156595833,2.6222534,3.0402222
DE80M,2021,1,96223,5.004999854,15.23499953,24.28120939,19.25774963,-1.941517763,0.910241885,12.72879016,4.84274989,1.729829061,7.203506119,18.24566539,11.01156693,140.5250028,150.0500018,221.8250022,133.0750024,8868,9435,157975,79451,47509,21707,10119,3884.89,78294,16633,10853,50537,-999,-999,-999,-999,0.111666667,0.248888889,0.213333333,0.156944444,12.65080009,6.206316424,25.79573815,614.2610617,25.505,1.445535654,24.05946435,20.69158286,7.704194529,20.69158286,5.983247631,645.4750091,90.3250002,30.0000006,31.77006148,221.8250022,111.5000012,221.8250022,140.5250028,2.054375567,2.287746867,2.2499187,2.9788818
DE80M,2021,1,96223,5.004999854,15.23499953,24.28120939,19.25774963,-1.941517763,0.910241885,12.72879016,4.84274989,1.729829061,7.203506119,18.24566539,11.01156693,140.5250028,150.0500018,221.8250022,133.0750024,8868,9435,157975,79451,47509,21707,10119,3884.89,78294,16633,10853,50537,-999,-999,-999,-999,0.111666667,0.248888889,0.213333333,0.156944444,12.65080009,6.206316424,25.79573815,614.2610617,25.505,1.445535654,24.05946435,20.69158286,7.704194529,20.69158286,5.983247631,645.4750091,90.3250002,30.0000006,31.77006148,221.8250022,111.5000012,221.8250022,140.5250028,2.054375567,2.287746867,2.2499187,2.9788818
DE80M,2021,1,96223,5.004999854,15.23499953,24.28120939,19.25774963,-1.941517763,0.910241885,12.72879016,4.84274989,1.729829061,7.203506119,18.24566539,11.01156693,140.5250028,150.0500018,221.8250022,133.0750024,8868,9435,157975,79451,47509,21707,10119,3884.89,78294,16633,10853,50537,-999,-999,-999,-999,0.111666667,0.248888889,0.213333333,0.156944444,12.65080009,6.206316424,25.79573815,614.2610617,25.505,1.445535654,24.05946435,20.69158286,7.704194529,20.69158286,5.983247631,645.4750091,90.3250002,30.0000006,31.77006148,221.8250022,111.5000012,221.8250022,140.5250028,2.054375567,2.287746867,2.2499187,2.9788818
DE80M,2021,1,96223,5.004999854,15.23499953,24.28120939,19.25774963,-1.941517763,0.910241885,12.72879016,4.84274989,1.729829061,7.203506119,18.24566539,11.01156693,140.5250028,150.0500018,221.8250022,133.0750024,8868,9435,157975,79451,47509,21707,10119,3884.89,78294,16633,10853,50537,-999,-999,-999,-999,0.111666667,0.248888889,0.213333333,0.156944444,12.65080009,6.206316424,25.79573815,614.2610617,25.505,1.445535654,24.05946435,20.69158286,7.704194529,20.69158286,5.983247631,645.4750091,90.3250002,30.0000006,31.77006148,221.8250022,111.5000012,221.8250022,140.5250028,2.054375567,2.287746867,2.2499187,2.9788818
DE80N,2021,1,96223,3.91678555,16.25359381,24.91652323,19.70028525,-3.340203946,0.423594488,12.0759907,4.677380829,0.838629594,7.276390555,18.66459572,10.88803525,124.1000014,103.3428597,197.5428584,151.8428654,5618,7616,235773,120396,71235,34978,14329,6285.84,115274,26441,15077,73120,-999,-999,-999,-999,0.109166667,0.244166667,0.185833333,0.100833333,12.80756345,6.781301337,25.58006644,663.1927984,26.90857,0.398469443,26.51010056,21.44372619,7.575536048,21.44372619,5.482171697,576.8285849,80.61428804,20.68571417,36.01632268,197.5428584,90.20000112,197.5428584,124.1000014,1.7280138,2.140625033,2.363037,3.0334473
DE80N,2021,1,96223,3.91678555,16.25359381,24.91652323,19.70028525,-3.340203946,0.423594488,12.0759907,4.677380829,0.838629594,7.276390555,18.66459572,10.88803525,124.1000014,103.3428597,197.5428584,151.8428654,5618,7616,235773,120396,71235,34978,14329,6285.84,115274,26441,15077,73120,-999,-999,-999,-999,0.109166667,0.244166667,0.185833333,0.100833333,12.80756345,6.781301337,25.58006644,663.1927984,26.90857,0.398469443,26.51010056,21.44372619,7.575536048,21.44372619,5.482171697,576.8285849,80.61428804,20.68571417,36.01632268,197.5428584,90.20000112,197.5428584,124.1000014,1.7280138,2.140625033,2.363037,3.0334473
DE80N,2021,1,96223,3.91678555,16.25359381,24.91652323,19.70028525,-3.340203946,0.423594488,12.0759907,4.677380829,0.838629594,7.276390555,18.66459572,10.88803525,124.1000014,103.3428597,197.5428584,151.8428654,5618,7616,235773,120396,71235,34978,14329,6285.84,115274,26441,15077,73120,-999,-999,-999,-999,0.109166667,0.244166667,0.185833333,0.100833333,12.80756345,6.781301337,25.58006644,663.1927984,26.90857,0.398469443,26.51010056,21.44372619,7.575536048,21.44372619,5.482171697,576.8285849,80.61428804,20.68571417,36.01632268,197.5428584,90.20000112,197.5428584,124.1000014,1.7280138,2.140625033,2.363037,3.0334473
DE80N,2021,1,96223,3.91678555,16.25359381,24.91652323,19.70028525,-3.340203946,0.423594488,12.0759907,4.677380829,0.838629594,7.276390555,18.66459572,10.88803525,124.1000014,103.3428597,197.5428584,151.8428654,5618,7616,235773,120396,71235,34978,14329,6285.84,115274,26441,15077,73120,-999,-999,-999,-999,0.109166667,0.244166667,0.185833333,0.100833333,12.80756345,6.781301337,25.58006644,663.1927984,26.90857,0.398469443,26.51010056,21.44372619,7.575536048,21.44372619,5.482171697,576.8285849,80.61428804,20.68571417,36.01632268,197.5428584,90.20000112,197.5428584,124.1000014,1.7280138,2.140625033,2.363037,3.0334473
DE80N,2021,1,96223,3.91678555,16.25359381,24.91652323,19.70028525,-3.340203946,0.423594488,12.0759907,4.677380829,0.838629594,7.276390555,18.66459572,10.88803525,124.1000014,103.3428597,197.5428584,151.8428654,5618,7616,235773,120396,71235,34978,14329,6285.84,115274,26441,15077,73120,-999,-999,-999,-999,0.109166667,0.244166667,0.185833333,0.100833333,12.80756345,6.781301337,25.58006644,663.1927984,26.90857,0.398469443,26.51010056,21.44372619,7.575536048,21.44372619,5.482171697,576.8285849,80.61428804,20.68571417,36.01632268,197.5428584,90.20000112,197.5428584,124.1000014,1.7280138,2.140625033,2.363037,3.0334473
DE80N,2021,1,96223,3.91678555,16.25359381,24.91652323,19.70028525,-3.340203946,0.423594488,12.0759907,4.677380829,0.838629594,7.276390555,18.66459572,10.88803525,124.1000014,103.3428597,197.5428584,151.8428654,5618,7616,235773,120396,71235,34978,14329,6285.84,115274,26441,15077,73120,-999,-999,-999,-999,0.109166667,0.244166667,0.185833333,0.100833333,12.80756345,6.781301337,25.58006644,663.1927984,26.90857,0.398469443,26.51010056,21.44372619,7.575536048,21.44372619,5.482171697,576.8285849,80.61428804,20.68571417,36.01632268,197.5428584,90.20000112,197.5428584,124.1000014,1.7280138,2.140625033,2.363037,3.0334473
DE911,2021,1,12693,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,6294,7279,248561,125332,80018,30298,15086,19705.45,123630,22170,15668,85182,-999,-999,-999,-999,0.125,0.210833333,0.209166667,0.137222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.603281667,2.109090167,2.5027466,2.9997559
DE922,2021,1,68533,5.978790232,15.86435435,24.20758303,20.42649977,-2.000357038,1.181290284,12.37016097,4.214333303,2.601072317,7.689065263,18.14817877,11.01843523,168.0750033,160.0250014,239.7250034,115.6750016,11359,11692,218072,109619,67982,27094,14423,6576.38,107876,22205,15513,70463,-999,-999,-999,-999,0.164166667,0.213055556,0.186666667,0.113888889,13.05542726,6.382478731,26.01847471,575.8638143,26.505,1.974435457,24.53056454,20.41367289,13.67921778,20.41367289,6.999285992,683.5000097,87.4750026,24.50000045,33.22919359,239.7250034,115.6750016,239.7250034,168.0750033,1.3561401,2.0141093,2.8214111,2.9631653
DE922,2021,1,68533,5.978790232,15.86435435,24.20758303,20.42649977,-2.000357038,1.181290284,12.37016097,4.214333303,2.601072317,7.689065263,18.14817877,11.01843523,168.0750033,160.0250014,239.7250034,115.6750016,11359,11692,218072,109619,67982,27094,14423,6576.38,107876,22205,15513,70463,-999,-999,-999,-999,0.164166667,0.213055556,0.186666667,0.113888889,13.05542726,6.382478731,26.01847471,575.8638143,26.505,1.974435457,24.53056454,20.41367289,13.67921778,20.41367289,6.999285992,683.5000097,87.4750026,24.50000045,33.22919359,239.7250034,115.6750016,239.7250034,168.0750033,1.3561401,2.0141093,2.8214111,2.9631653
DE927,2021,1,68533,5.995476086,16.05806416,24.4694437,20.68166637,-2.057500008,1.242222147,12.54225784,4.395666579,2.534325372,7.794512318,18.34514539,11.18593885,167.4666687,176.6333351,233.0333356,112.4666678,7382,6196,121645,61320,37581,15294,8371,3843.59,60299,12174,8514,39519,0.393,0.737,0.727,0.619,0.090833333,0.253888889,0.231666667,0.163333333,13.28096216,6.63196335,26.60073613,592.3500639,26.873331,1.941827912,24.93150309,20.81701653,14.01741343,20.81701653,7.011607186,689.6000072,101.2666688,28.80000075,36.39597883,233.0333356,112.4666678,233.0333356,167.4666687,1.457692467,2.065561933,2.5481567,2.7904663
DE931,2021,1,71335,5.49771428,16.01219302,25.0271326,20.32513317,-2.886428446,0.839677341,12.26587094,4.022533244,1.712155077,7.541303774,18.36479329,10.74393536,179.9400049,156.6400045,223.9200051,129.9000024,4044,4657,179386,91166,55036,23654,12399,5366.2,88101,18827,13008,56195,0.415,0.67,0.648,0.578,0.139166667,0.241388889,0.200833333,0.199166667,13.04477337,6.908452992,26.7025775,621.4525474,26.838001,0.966142776,25.87185822,20.95206348,13.76563418,20.95206348,6.264410772,690.400017,82.84000143,38.40000174,26.52251585,223.9200051,129.9000024,223.9200051,179.9400049,1.439412433,1.952707967,2.7994385,2.987915
DE931,2021,1,71335,5.49771428,16.01219302,25.0271326,20.32513317,-2.886428446,0.839677341,12.26587094,4.022533244,1.712155077,7.541303774,18.36479329,10.74393536,179.9400049,156.6400045,223.9200051,129.9000024,4044,4657,179386,91166,55036,23654,12399,5366.2,88101,18827,13008,56195,0.415,0.67,0.648,0.578,0.139166667,0.241388889,0.200833333,0.199166667,13.04477337,6.908452992,26.7025775,621.4525474,26.838001,0.966142776,25.87185822,20.95206348,13.76563418,20.95206348,6.264410772,690.400017,82.84000143,38.40000174,26.52251585,223.9200051,129.9000024,223.9200051,179.9400049,1.439412433,1.952707967,2.7994385,2.987915
DE931,2021,1,71335,5.49771428,16.01219302,25.0271326,20.32513317,-2.886428446,0.839677341,12.26587094,4.022533244,1.712155077,7.541303774,18.36479329,10.74393536,179.9400049,156.6400045,223.9200051,129.9000024,4044,4657,179386,91166,55036,23654,12399,5366.2,88101,18827,13008,56195,0.415,0.67,0.648,0.578,0.139166667,0.241388889,0.200833333,0.199166667,13.04477337,6.908452992,26.7025775,621.4525474,26.838001,0.966142776,25.87185822,20.95206348,13.76563418,20.95206348,6.264410772,690.400017,82.84000143,38.40000174,26.52251585,223.9200051,129.9000024,223.9200051,179.9400049,1.439412433,1.952707967,2.7994385,2.987915
DE932,2021,1,71335,5.57157119,14.58619331,23.27096726,19.67406627,-0.980571386,1.678387072,12.82348363,5.07693319,2.440893965,7.42027803,17.84659389,11.28411652,175.2200026,201.8000046,264.4000067,182.840001,6720,7587,198826,101667,60760,28030,12588,5031.75,96867,22892,13719,60206,0.505,0.683,0.76,0.649,0.165833333,0.203888889,0.234166667,0.200277778,12.78556838,6.075195565,24.80749938,579.0421611,26.277996,1.788645135,24.48935087,20.30862961,8.164887119,20.30862961,6.664446816,824.2600149,120.9600046,29.32000004,36.02376818,264.4000067,132.1800032,264.4000067,175.2200026,1.628323033,2.1359185,2.8247883,3.0323894
DE932,2021,1,71335,5.57157119,14.58619331,23.27096726,19.67406627,-0.980571386,1.678387072,12.82348363,5.07693319,2.440893965,7.42027803,17.84659389,11.28411652,175.2200026,201.8000046,264.4000067,182.840001,6720,7587,198826,101667,60760,28030,12588,5031.75,96867,22892,13719,60206,0.505,0.683,0.76,0.649,0.165833333,0.203888889,0.234166667,0.200277778,12.78556838,6.075195565,24.80749938,579.0421611,26.277996,1.788645135,24.48935087,20.30862961,8.164887119,20.30862961,6.664446816,824.2600149,120.9600046,29.32000004,36.02376818,264.4000067,132.1800032,264.4000067,175.2200026,1.628323033,2.1359185,2.8247883,3.0323894
DE933,2021,1,71335,5.622023709,15.49139755,24.9044438,19.94788817,-1.568571426,0.814193523,12.38150529,4.468444328,2.02183688,7.491500472,18.31736175,10.92765334,148.5000025,189.2666707,209.4333397,163.1333353,11349,11358,256016,130021,80297,31875,17596,6395.27,125373,25495,18981,81262,0.567,0.698,0.78,0.682,0.129166667,0.226388889,0.2625,0.208055556,13.04937722,6.719578221,26.61094546,602.2880673,26.769999,1.518817182,25.25118182,18.94529188,8.521346021,20.88812504,6.569251607,710.3333482,100.4333353,28.80000123,36.64584609,225.8000058,120.0666706,209.4333397,148.5000025,1.462697333,1.981872567,2.6332703,2.7860107
DE933,2021,1,71335,5.622023709,15.49139755,24.9044438,19.94788817,-1.568571426,0.814193523,12.38150529,4.468444328,2.02183688,7.491500472,18.31736175,10.92765334,148.5000025,189.2666707,209.4333397,163.1333353,11349,11358,256016,130021,80297,31875,17596,6395.27,125373,25495,18981,81262,0.567,0.698,0.78,0.682,0.129166667,0.226388889,0.2625,0.208055556,13.04937722,6.719578221,26.61094546,602.2880673,26.769999,1.518817182,25.25118182,18.94529188,8.521346021,20.88812504,6.569251607,710.3333482,100.4333353,28.80000123,36.64584609,225.8000058,120.0666706,209.4333397,148.5000025,1.462697333,1.981872567,2.6332703,2.7860107
DE934,2021,1,71335,5.225118928,16.19279516,25.6043329,20.2261106,-3.304166714,0.470967724,12.07806422,4.043666523,1.497859713,7.461766802,18.57073673,10.65868073,155.266672,150.1666715,173.2999999,123.3333387,1850,1657,48503,24712,14315,7536,2827,1265.71,23783,6181,3083,14441,0.492,0.678,0.74,0.637,0.066666667,0.219444444,0.210833333,0.171111111,12.93807466,6.781627339,26.67281892,631.3739603,26.423332,0.998095328,25.42523667,21.1331457,7.933540814,21.1331457,5.969485357,602.0666821,80.93333348,31.36666878,29.37466468,173.2999999,122.6333371,173.2999999,155.266672,1.3709615,1.913167333,2.6704407,2.7478027
DE935,2021,1,71335,5.347856963,15.50774185,24.91633297,20.00666653,-2.231428521,0.660000006,12.13709658,4.24733327,1.545134355,7.171799124,18.00925774,10.55083855,173.0000015,184.200003,237.0000052,161.2000012,5041,5449,184235,94321,60511,21099,12707,5490.82,89803,16619,13388,59647,0.468,0.67,0.733,0.624,0.1125,0.171666667,0.195833333,0.068888889,12.72921191,6.819908931,26.7667513,613.2573072,26.529999,1.050967735,25.47903127,18.73662873,7.882015109,20.60129521,6.102567011,755.4000109,108.6000026,35.1000002,32.33695163,247.9000039,139.1000027,237.0000052,173.0000015,1.500620533,1.9781799,2.8224182,2.9742737
DE939,2021,1,71335,5.755535521,15.03854802,23.93628994,19.75649963,-1.320357167,0.979193541,12.17225773,4.441333267,2.218294867,7.382519605,17.8936896,10.87614855,162.3000005,214.6500041,231.6000065,170.1000039,7040,7129,205357,103170,64104,24592,14198,6359.14,101831,19854,15789,66378,0.508,0.685,0.765,0.653,0.0875,0.203333333,0.1975,0.166944444,12.82445637,6.463586428,26.13747348,579.4250705,26.305,1.575806367,24.72919363,19.38023176,8.334708192,20.43601097,6.769980433,778.6500151,112.7500015,30.35000024,37.5487742,233.3000052,132.2500029,231.6000065,162.3000005,1.486775733,2.010620133,2.2966309,2.4177246
